utterance_id,speaker_id,route_split,source_split,source_row_indices,variants_averaged
Ses02F_impro08_F004,Ses02F,private,train,1052;5476;9900,3
Ses02F_impro08_F005,Ses02F,private,train,1053;5477;9901,3
Ses02F_impro08_F006,Ses02F,private,dev,117,1
Ses02F_impro08_F007,Ses02F,private,train,1054;5478;9902,3
Ses02F_impro08_F008,Ses02F,private,train,1055;5479;9903,3
Ses02F_impro08_F009,Ses02F,private,train,1056;5480;9904,3
Ses02F_impro08_F010,Ses02F,private,train,1057;5481;9905,3
Ses02F_impro08_F011,Ses02F,private,train,1058;5482;9906,3
Ses02F_impro08_F012,Ses02F,private,train,1059;5483;9907,3
Ses02F_impro08_F013,Ses02F,private,train,1060;5484;9908,3
Ses02F_impro08_F014,Ses02F,private,test,129,1
Ses02F_impro08_F015,Ses02F,private,train,1061;5485;9909,3
Ses02F_impro08_F016,Ses02F,private,train,1062;5486;9910,3
Ses02F_impro08_F017,Ses02F,private,train,1063;5487;9911,3
Ses02F_impro08_F018,Ses02F,private,train,1064;5488;9912,3
Ses02F_impro08_F019,Ses02F,private,train,1065;5489;9913,3
Ses02F_impro08_F020,Ses02F,private,train,1066;5490;9914,3
Ses02F_impro08_F021,Ses02F,private,dev,118,1
Ses02F_impro08_F022,Ses02F,private,train,1067;5491;9915,3
Ses02F_impro08_F023,Ses02F,private,test,130,1
Ses02F_impro08_F024,Ses02F,private,dev,119,1
Ses02F_impro08_F025,Ses02F,private,train,1068;5492;9916,3
Ses02F_impro08_F026,Ses02F,private,train,1069;5493;9917,3
Ses02F_impro08_F027,Ses02F,private,train,1070;5494;9918,3
Ses02F_impro08_M003,Ses02M,private,dev,120,1
Ses02F_impro08_M005,Ses02M,private,train,1071;5495;9919,3
Ses02F_impro08_M006,Ses02M,private,dev,121,1
Ses02F_impro08_M007,Ses02M,private,train,1072;5496;9920,3
Ses02F_impro08_M008,Ses02M,private,train,1073;5497;9921,3
Ses02F_impro08_M009,Ses02M,private,train,1074;5498;9922,3
Ses02F_impro08_M010,Ses02M,private,train,1075;5499;9923,3
Ses02F_impro08_M011,Ses02M,private,train,1076;5500;9924,3
Ses02F_impro08_M012,Ses02M,private,train,1077;5501;9925,3
Ses02F_impro08_M013,Ses02M,private,train,1078;5502;9926,3
Ses02F_impro08_M015,Ses02M,private,train,1079;5503;9927,3
Ses02F_impro08_M016,Ses02M,private,dev,122,1
Ses02F_impro08_M018,Ses02M,private,train,1080;5504;9928,3
Ses02F_impro08_M019,Ses02M,private,train,1081;5505;9929,3
Ses02F_script01_1_F004,Ses02F,private,train,1082;5506;9930,3
Ses02F_script01_1_F005,Ses02F,private,train,1083;5507;9931,3
Ses02F_script01_1_F006,Ses02F,private,train,1084;5508;9932,3
Ses02F_script01_1_F017,Ses02F,private,train,1085;5509;9933,3
Ses02F_script01_1_F018,Ses02F,private,dev,123,1
Ses02F_script01_1_F019,Ses02F,private,train,1086;5510;9934,3
Ses02F_script01_1_F021,Ses02F,private,train,1087;5511;9935,3
Ses02F_script01_1_F025,Ses02F,private,train,1088;5512;9936,3
Ses02F_script01_1_F026,Ses02F,private,train,1089;5513;9937,3
Ses02F_script01_1_F027,Ses02F,private,test,131,1
Ses02F_script01_1_F028,Ses02F,private,train,1090;5514;9938,3
Ses02F_script01_1_F036,Ses02F,private,train,1091;5515;9939,3
Ses02F_script01_1_F037,Ses02F,private,test,132,1
Ses02F_script01_1_F038,Ses02F,private,dev,124,1
Ses02F_script01_1_F040,Ses02F,private,dev,125,1
Ses02F_script01_1_F044,Ses02F,private,train,1092;5516;9940,3
Ses02F_script01_1_M011,Ses02M,private,train,1093;5517;9941,3
Ses02F_script01_1_M013,Ses02M,private,train,1094;5518;9942,3
Ses02F_script01_1_M017,Ses02M,private,train,1095;5519;9943,3
Ses02F_script01_1_M021,Ses02M,private,train,1096;5520;9944,3
Ses02F_script01_1_M023,Ses02M,private,train,1097;5521;9945,3
Ses02F_script01_1_M025,Ses02M,private,train,1098;5522;9946,3
Ses02F_script01_1_M027,Ses02M,private,train,1099;5523;9947,3
Ses02F_script01_1_M029,Ses02M,private,train,1100;5524;9948,3
Ses02F_script01_1_M036,Ses02M,private,train,1101;5525;9949,3
Ses02F_script01_1_M037,Ses02M,private,train,1102;5526;9950,3
Ses02F_script01_1_M038,Ses02M,private,train,1103;5527;9951,3
Ses02F_script01_1_M040,Ses02M,private,train,1104;5528;9952,3
Ses02F_script01_1_M043,Ses02M,private,train,1105;5529;9953,3
Ses02F_script01_1_M044,Ses02M,private,train,1106;5530;9954,3
Ses02F_script01_2_F005,Ses02F,private,train,1107;5531;9955,3
Ses02F_script01_2_F012,Ses02F,private,test,133,1
Ses02F_script01_2_F013,Ses02F,private,train,1108;5532;9956,3
Ses02F_script01_2_M001,Ses02M,private,train,1109;5533;9957,3
Ses02F_script01_2_M002,Ses02M,private,train,1110;5534;9958,3
Ses02F_script01_2_M004,Ses02M,private,dev,126,1
Ses02F_script01_2_M005,Ses02M,private,train,1111;5535;9959,3
Ses02F_script01_2_M006,Ses02M,private,train,1112;5536;9960,3
Ses02F_script01_2_M007,Ses02M,private,train,1113;5537;9961,3
Ses02F_script01_2_M008,Ses02M,private,train,1114;5538;9962,3
Ses02F_script01_2_M016,Ses02M,private,train,1115;5539;9963,3
Ses02F_script01_2_M017,Ses02M,private,train,1116;5540;9964,3
Ses02F_script01_2_M018,Ses02M,private,train,1117;5541;9965,3
Ses02F_script01_3_F009,Ses02F,private,test,134,1
Ses02F_script01_3_F012,Ses02F,private,train,1118;5542;9966,3
Ses02F_script01_3_F013,Ses02F,private,train,1119;5543;9967,3
Ses02F_script01_3_F014,Ses02F,private,dev,127,1
Ses02F_script01_3_F016,Ses02F,private,train,1120;5544;9968,3
Ses02F_script01_3_F020,Ses02F,private,train,1121;5545;9969,3
Ses02F_script01_3_F021,Ses02F,private,dev,128,1
Ses02F_script01_3_F022,Ses02F,private,train,1122;5546;9970,3
Ses02F_script01_3_F023,Ses02F,private,dev,129,1
Ses02F_script01_3_F024,Ses02F,private,train,1123;5547;9971,3
Ses02F_script01_3_F025,Ses02F,private,train,1124;5548;9972,3
Ses02F_script01_3_F026,Ses02F,private,train,1125;5549;9973,3
Ses02F_script01_3_F029,Ses02F,private,train,1126;5550;9974,3
Ses02F_script01_3_M001,Ses02M,private,train,1127;5551;9975,3
Ses02F_script01_3_M010,Ses02M,private,train,1128;5552;9976,3
Ses02F_script01_3_M020,Ses02M,private,train,1129;5553;9977,3
Ses02F_script01_3_M021,Ses02M,private,train,1130;5554;9978,3
Ses02F_script01_3_M022,Ses02M,private,test,135,1
Ses02F_script01_3_M023,Ses02M,private,train,1131;5555;9979,3
Ses02F_script01_3_M024,Ses02M,private,train,1132;5556;9980,3
Ses02F_script01_3_M025,Ses02M,private,train,1133;5557;9981,3
Ses02F_script01_3_M026,Ses02M,private,train,1134;5558;9982,3
Ses02F_script01_3_M027,Ses02M,private,test,136,1
Ses02F_script01_3_M028,Ses02M,private,dev,130,1
Ses02F_script01_3_M029,Ses02M,private,train,1135;5559;9983,3
Ses02F_script01_3_M030,Ses02M,private,train,1136;5560;9984,3
Ses02F_script01_3_M031,Ses02M,private,train,1137;5561;9985,3
Ses02F_script01_3_M032,Ses02M,private,train,1138;5562;9986,3
Ses02F_script01_3_M033,Ses02M,private,test,137,1
Ses02F_script01_3_M034,Ses02M,private,train,1139;5563;9987,3
Ses02F_script02_1_F001,Ses02F,private,train,1140;5564;9988,3
Ses02F_script02_1_F005,Ses02F,private,train,1141;5565;9989,3
Ses02F_script02_1_F019,Ses02F,private,train,1142;5566;9990,3
Ses02F_script02_1_F021,Ses02F,private,train,1143;5567;9991,3
Ses02F_script02_1_M000,Ses02M,private,train,1144;5568;9992,3
Ses02F_script02_1_M001,Ses02M,private,train,1145;5569;9993,3
Ses02F_script02_1_M002,Ses02M,private,train,1146;5570;9994,3
Ses02F_script02_1_M003,Ses02M,private,train,1147;5571;9995,3
Ses02F_script02_1_M004,Ses02M,private,train,1148;5572;9996,3
Ses02F_script02_1_M005,Ses02M,private,train,1149;5573;9997,3
Ses02F_script02_1_M006,Ses02M,private,train,1150;5574;9998,3
Ses02F_script02_1_M009,Ses02M,private,train,1151;5575;9999,3
Ses02F_script02_1_M010,Ses02M,private,train,1152;5576;10000,3
Ses02F_script02_1_M012,Ses02M,private,train,1153;5577;10001,3
Ses02F_script02_1_M013,Ses02M,private,test,138,1
Ses02F_script02_1_M014,Ses02M,private,train,1154;5578;10002,3
Ses02F_script02_1_M015,Ses02M,private,train,1155;5579;10003,3
Ses02F_script02_1_M016,Ses02M,private,train,1156;5580;10004,3
Ses02F_script02_1_M017,Ses02M,private,train,1157;5581;10005,3
Ses02F_script02_1_M019,Ses02M,private,train,1158;5582;10006,3
Ses02F_script02_1_M020,Ses02M,private,dev,131,1
Ses02F_script02_1_M021,Ses02M,private,test,139,1
Ses02F_script02_1_M024,Ses02M,private,train,1159;5583;10007,3
Ses02F_script02_1_M025,Ses02M,private,dev,132,1
Ses02F_script02_1_M026,Ses02M,private,train,1160;5584;10008,3
Ses02F_script02_1_M028,Ses02M,private,train,1161;5585;10009,3
Ses02F_script02_1_M031,Ses02M,private,train,1162;5586;10010,3
Ses02F_script02_1_M033,Ses02M,private,train,1163;5587;10011,3
Ses02F_script02_1_M035,Ses02M,private,train,1164;5588;10012,3
Ses02F_script02_1_M036,Ses02M,private,train,1165;5589;10013,3
Ses02F_script02_1_M039,Ses02M,private,train,1166;5590;10014,3
Ses02F_script02_1_M040,Ses02M,private,train,1167;5591;10015,3
Ses02F_script02_1_M041,Ses02M,private,train,1168;5592;10016,3
Ses02F_script02_1_M042,Ses02M,private,train,1169;5593;10017,3
Ses02F_script02_1_M043,Ses02M,private,train,1170;5594;10018,3
Ses02F_script02_1_M044,Ses02M,private,train,1171;5595;10019,3
Ses02F_script02_2_F000,Ses02F,private,train,1172;5596;10020,3
Ses02F_script02_2_F005,Ses02F,private,train,1173;5597;10021,3
Ses02F_script02_2_F006,Ses02F,private,test,140,1
Ses02F_script02_2_F011,Ses02F,private,train,1174;5598;10022,3
Ses02F_script02_2_F015,Ses02F,private,train,1175;5599;10023,3
Ses02F_script02_2_F016,Ses02F,private,train,1176;5600;10024,3
Ses02F_script02_2_F017,Ses02F,private,train,1177;5601;10025,3
Ses02F_script02_2_F018,Ses02F,private,train,1178;5602;10026,3
Ses02F_script02_2_F019,Ses02F,private,train,1179;5603;10027,3
Ses02F_script02_2_F020,Ses02F,private,train,1180;5604;10028,3
Ses02F_script02_2_F021,Ses02F,private,train,1181;5605;10029,3
Ses02F_script02_2_F022,Ses02F,private,dev,133,1
Ses02F_script02_2_F024,Ses02F,private,train,1182;5606;10030,3
Ses02F_script02_2_F031,Ses02F,private,test,141,1
Ses02F_script02_2_F033,Ses02F,private,train,1183;5607;10031,3
Ses02F_script02_2_F034,Ses02F,private,dev,134,1
Ses02F_script02_2_F035,Ses02F,private,train,1184;5608;10032,3
Ses02F_script02_2_F038,Ses02F,private,train,1185;5609;10033,3
Ses02F_script02_2_F041,Ses02F,private,train,1186;5610;10034,3
Ses02F_script02_2_F042,Ses02F,private,dev,135,1
Ses02F_script02_2_F043,Ses02F,private,train,1187;5611;10035,3
Ses02F_script02_2_F044,Ses02F,private,train,1188;5612;10036,3
Ses02F_script02_2_F045,Ses02F,private,train,1189;5613;10037,3
Ses02F_script02_2_M000,Ses02M,private,train,1190;5614;10038,3
Ses02F_script02_2_M001,Ses02M,private,train,1191;5615;10039,3
Ses02F_script02_2_M002,Ses02M,private,train,1192;5616;10040,3
Ses02F_script02_2_M003,Ses02M,private,train,1193;5617;10041,3
Ses02F_script02_2_M005,Ses02M,private,train,1194;5618;10042,3
Ses02F_script02_2_M007,Ses02M,private,train,1195;5619;10043,3
Ses02F_script02_2_M009,Ses02M,private,dev,136,1
Ses02F_script02_2_M010,Ses02M,private,train,1196;5620;10044,3
Ses02F_script02_2_M013,Ses02M,private,test,142,1
Ses02F_script02_2_M016,Ses02M,private,train,1197;5621;10045,3
Ses02F_script02_2_M017,Ses02M,private,dev,137,1
Ses02F_script02_2_M018,Ses02M,private,train,1198;5622;10046,3
Ses02F_script02_2_M019,Ses02M,private,test,143,1
Ses02F_script02_2_M020,Ses02M,private,test,144,1
Ses02F_script02_2_M021,Ses02M,private,train,1199;5623;10047,3
Ses02F_script02_2_M022,Ses02M,private,train,1200;5624;10048,3
Ses02F_script02_2_M023,Ses02M,private,dev,138,1
Ses02F_script02_2_M029,Ses02M,private,train,1201;5625;10049,3
Ses02F_script02_2_M031,Ses02M,private,train,1202;5626;10050,3
Ses02F_script02_2_M033,Ses02M,private,train,1203;5627;10051,3
Ses02F_script02_2_M034,Ses02M,private,train,1204;5628;10052,3
Ses02F_script02_2_M035,Ses02M,private,train,1205;5629;10053,3
Ses02F_script02_2_M036,Ses02M,private,train,1206;5630;10054,3
Ses02F_script02_2_M037,Ses02M,private,train,1207;5631;10055,3
Ses02F_script02_2_M038,Ses02M,private,train,1208;5632;10056,3
Ses02F_script02_2_M041,Ses02M,private,train,1209;5633;10057,3
Ses02F_script02_2_M042,Ses02M,private,train,1210;5634;10058,3
Ses02F_script02_2_M043,Ses02M,private,train,1211;5635;10059,3
Ses02F_script02_2_M045,Ses02M,private,train,1212;5636;10060,3
Ses02F_script02_2_M046,Ses02M,private,train,1213;5637;10061,3
Ses02F_script03_1_F005,Ses02F,private,train,1214;5638;10062,3
Ses02F_script03_1_F006,Ses02F,private,test,145,1
Ses02F_script03_1_F007,Ses02F,private,train,1215;5639;10063,3
Ses02F_script03_1_F008,Ses02F,private,train,1216;5640;10064,3
Ses02F_script03_1_F009,Ses02F,private,train,1217;5641;10065,3
Ses02F_script03_1_F010,Ses02F,private,train,1218;5642;10066,3
Ses02F_script03_1_F012,Ses02F,private,train,1219;5643;10067,3
Ses02F_script03_1_F013,Ses02F,private,test,146,1
Ses02F_script03_1_F014,Ses02F,private,dev,139,1
Ses02F_script03_1_F015,Ses02F,private,train,1220;5644;10068,3
Ses02F_script03_1_F016,Ses02F,private,dev,140,1
Ses02F_script03_1_F017,Ses02F,private,train,1221;5645;10069,3
Ses02F_script03_1_F019,Ses02F,private,train,1222;5646;10070,3
Ses02F_script03_1_F020,Ses02F,private,train,1223;5647;10071,3
Ses02F_script03_1_F021,Ses02F,private,train,1224;5648;10072,3
Ses02F_script03_1_F022,Ses02F,private,train,1225;5649;10073,3
Ses02F_script03_1_F023,Ses02F,private,train,1226;5650;10074,3
Ses02F_script03_1_F024,Ses02F,private,train,1227;5651;10075,3
Ses02F_script03_1_F025,Ses02F,private,train,1228;5652;10076,3
Ses02F_script03_1_F026,Ses02F,private,test,147,1
Ses02F_script03_1_F027,Ses02F,private,train,1229;5653;10077,3
Ses02F_script03_1_F028,Ses02F,private,train,1230;5654;10078,3
Ses02F_script03_1_F029,Ses02F,private,dev,141,1
Ses02F_script03_1_M001,Ses02M,private,train,1231;5655;10079,3
Ses02F_script03_1_M004,Ses02M,private,train,1232;5656;10080,3
Ses02F_script03_1_M005,Ses02M,private,train,1233;5657;10081,3
Ses02F_script03_1_M007,Ses02M,private,dev,142,1
Ses02F_script03_1_M008,Ses02M,private,train,1234;5658;10082,3
Ses02F_script03_1_M009,Ses02M,private,train,1235;5659;10083,3
Ses02F_script03_1_M010,Ses02M,private,train,1236;5660;10084,3
Ses02F_script03_1_M012,Ses02M,private,test,148,1
Ses02F_script03_1_M013,Ses02M,private,train,1237;5661;10085,3
Ses02F_script03_1_M014,Ses02M,private,test,149,1
Ses02F_script03_1_M015,Ses02M,private,train,1238;5662;10086,3
Ses02F_script03_1_M016,Ses02M,private,dev,143,1
Ses02F_script03_1_M017,Ses02M,private,train,1239;5663;10087,3
Ses02F_script03_1_M018,Ses02M,private,train,1240;5664;10088,3
Ses02F_script03_1_M019,Ses02M,private,train,1241;5665;10089,3
Ses02F_script03_1_M020,Ses02M,private,train,1242;5666;10090,3
Ses02F_script03_1_M021,Ses02M,private,train,1243;5667;10091,3
Ses02F_script03_1_M022,Ses02M,private,train,1244;5668;10092,3
Ses02F_script03_1_M023,Ses02M,private,train,1245;5669;10093,3
Ses02F_script03_1_M024,Ses02M,private,train,1246;5670;10094,3
Ses02F_script03_1_M025,Ses02M,private,train,1247;5671;10095,3
Ses02F_script03_1_M026,Ses02M,private,train,1248;5672;10096,3
Ses02F_script03_1_M028,Ses02M,private,dev,144,1
Ses02F_script03_1_M029,Ses02M,private,train,1249;5673;10097,3
Ses02F_script03_1_M031,Ses02M,private,train,1250;5674;10098,3
Ses02F_script03_1_M032,Ses02M,private,train,1251;5675;10099,3
Ses02F_script03_1_M033,Ses02M,private,train,1252;5676;10100,3
Ses02F_script03_1_M034,Ses02M,private,train,1253;5677;10101,3
Ses02F_script03_2_F007,Ses02F,private,train,1254;5678;10102,3
Ses02F_script03_2_F011,Ses02F,private,test,150,1
Ses02F_script03_2_F012,Ses02F,private,train,1255;5679;10103,3
Ses02F_script03_2_F013,Ses02F,private,train,1256;5680;10104,3
Ses02F_script03_2_F014,Ses02F,private,train,1257;5681;10105,3
Ses02F_script03_2_F016,Ses02F,private,train,1258;5682;10106,3
Ses02F_script03_2_F018,Ses02F,private,train,1259;5683;10107,3
Ses02F_script03_2_F020,Ses02F,private,train,1260;5684;10108,3
Ses02F_script03_2_F025,Ses02F,private,train,1261;5685;10109,3
Ses02F_script03_2_F029,Ses02F,private,train,1262;5686;10110,3
Ses02F_script03_2_F031,Ses02F,private,test,151,1
Ses02F_script03_2_F034,Ses02F,private,train,1263;5687;10111,3
Ses02F_script03_2_F035,Ses02F,private,test,152,1
Ses02F_script03_2_F036,Ses02F,private,train,1264;5688;10112,3
Ses02F_script03_2_F037,Ses02F,private,train,1265;5689;10113,3
Ses02F_script03_2_F038,Ses02F,private,train,1266;5690;10114,3
Ses02F_script03_2_F039,Ses02F,private,train,1267;5691;10115,3
Ses02F_script03_2_F040,Ses02F,private,train,1268;5692;10116,3
Ses02F_script03_2_F041,Ses02F,private,train,1269;5693;10117,3
Ses02F_script03_2_F042,Ses02F,private,dev,145,1
Ses02F_script03_2_F043,Ses02F,private,train,1270;5694;10118,3
Ses02F_script03_2_M000,Ses02M,private,train,1271;5695;10119,3
Ses02F_script03_2_M001,Ses02M,private,train,1272;5696;10120,3
Ses02F_script03_2_M006,Ses02M,private,train,1273;5697;10121,3
Ses02F_script03_2_M007,Ses02M,private,train,1274;5698;10122,3
Ses02F_script03_2_M009,Ses02M,private,train,1275;5699;10123,3
Ses02F_script03_2_M011,Ses02M,private,test,153,1
Ses02F_script03_2_M013,Ses02M,private,train,1276;5700;10124,3
Ses02F_script03_2_M027,Ses02M,private,train,1277;5701;10125,3
Ses02F_script03_2_M030,Ses02M,private,dev,146,1
Ses02F_script03_2_M036,Ses02M,private,train,1278;5702;10126,3
Ses02F_script03_2_M037,Ses02M,private,train,1279;5703;10127,3
Ses02F_script03_2_M038,Ses02M,private,train,1280;5704;10128,3
Ses02F_script03_2_M039,Ses02M,private,train,1281;5705;10129,3
Ses02F_script03_2_M041,Ses02M,private,train,1282;5706;10130,3
Ses02F_script03_2_M042,Ses02M,private,test,154,1
Ses02F_script03_2_M043,Ses02M,private,train,1283;5707;10131,3
Ses02F_script03_2_M044,Ses02M,private,train,1284;5708;10132,3
Ses02F_script03_2_M045,Ses02M,private,train,1285;5709;10133,3
Ses02F_script03_2_M046,Ses02M,private,train,1286;5710;10134,3
Ses02F_script03_2_M047,Ses02M,private,train,1287;5711;10135,3
Ses02M_impro01_F000,Ses02F,private,train,1288;5712;10136,3
Ses02M_impro01_F001,Ses02F,private,train,1289;5713;10137,3
Ses02M_impro01_F002,Ses02F,private,dev,147,1
Ses02M_impro01_F003,Ses02F,private,train,1290;5714;10138,3
Ses02M_impro01_F004,Ses02F,private,test,155,1
Ses02M_impro01_F005,Ses02F,private,train,1291;5715;10139,3
Ses02M_impro01_F006,Ses02F,private,train,1292;5716;10140,3
Ses02M_impro01_F015,Ses02F,private,dev,148,1
Ses02M_impro01_F016,Ses02F,private,train,1293;5717;10141,3
Ses02M_impro01_M001,Ses02M,private,train,1294;5718;10142,3
Ses02M_impro01_M002,Ses02M,private,test,156,1
Ses02M_impro01_M003,Ses02M,private,train,1295;5719;10143,3
Ses02M_impro01_M004,Ses02M,private,train,1296;5720;10144,3
Ses02M_impro01_M005,Ses02M,private,train,1297;5721;10145,3
Ses02M_impro01_M007,Ses02M,private,train,1298;5722;10146,3
Ses02M_impro01_M008,Ses02M,private,dev,149,1
Ses02M_impro01_M009,Ses02M,private,train,1299;5723;10147,3
Ses02M_impro01_M010,Ses02M,private,train,1300;5724;10148,3
Ses02M_impro01_M011,Ses02M,private,train,1301;5725;10149,3
Ses02M_impro01_M018,Ses02M,private,train,1302;5726;10150,3
Ses02M_impro01_M019,Ses02M,private,train,1303;5727;10151,3
Ses02M_impro02_F000,Ses02F,private,train,1304;5728;10152,3
Ses02M_impro02_F001,Ses02F,private,train,1305;5729;10153,3
Ses02M_impro02_F002,Ses02F,private,train,1306;5730;10154,3
Ses02M_impro02_F003,Ses02F,private,train,1307;5731;10155,3
Ses02M_impro02_F004,Ses02F,private,train,1308;5732;10156,3
Ses02M_impro02_F005,Ses02F,private,train,1309;5733;10157,3
Ses02M_impro02_F006,Ses02F,private,train,1310;5734;10158,3
Ses02M_impro02_F007,Ses02F,private,train,1311;5735;10159,3
Ses02M_impro02_F008,Ses02F,private,train,1312;5736;10160,3
Ses02M_impro02_F009,Ses02F,private,train,1313;5737;10161,3
Ses02M_impro02_F010,Ses02F,private,train,1314;5738;10162,3
Ses02M_impro02_F012,Ses02F,private,train,1315;5739;10163,3
Ses02M_impro02_F013,Ses02F,private,train,1316;5740;10164,3
Ses02M_impro02_F014,Ses02F,private,train,1317;5741;10165,3
Ses02M_impro02_M000,Ses02M,private,dev,150,1
Ses02M_impro02_M001,Ses02M,private,train,1318;5742;10166,3
Ses02M_impro02_M002,Ses02M,private,train,1319;5743;10167,3
Ses02M_impro02_M007,Ses02M,private,test,157,1
Ses02M_impro02_M008,Ses02M,private,train,1320;5744;10168,3
Ses02M_impro02_M009,Ses02M,private,train,1321;5745;10169,3
Ses02M_impro02_M013,Ses02M,private,train,1322;5746;10170,3
Ses02M_impro02_M014,Ses02M,private,train,1323;5747;10171,3
Ses02M_impro02_M017,Ses02M,private,train,1324;5748;10172,3
Ses02M_impro02_M018,Ses02M,private,test,158,1
Ses02M_impro03_F000,Ses02F,private,train,1325;5749;10173,3
Ses02M_impro03_F001,Ses02F,private,train,1326;5750;10174,3
Ses02M_impro03_F003,Ses02F,private,dev,151,1
Ses02M_impro03_F004,Ses02F,private,train,1327;5751;10175,3
Ses02M_impro03_F005,Ses02F,private,train,1328;5752;10176,3
Ses02M_impro03_F007,Ses02F,private,train,1329;5753;10177,3
Ses02M_impro03_F008,Ses02F,private,train,1330;5754;10178,3
